gvkey,year,s_integrity,s_teamwork,s_innovation,s_respect,s_quality
063030,2010,8.6428,3.6704,2.0161,4.9002,2.072
063057,2010,1.8728,3.9726,7.3355,3.3924,1.7939
063058,2010,8.8132,3.9691,4.0966,3.3521,0.4072
063075,2010,3.2648,2.2531,1.6712,1.0897,0.7449
063080,2010,2.7928,2.5162,9.5184,4.3771,3.2538
063083,2010,1.4385,2.9702,5.2296,6.6808,0.9471
063120,2010,5.2733,1.1093,2.0467,1.1762,2.1589
063123,2010,2.3584,1.4742,1.6886,2.8957,2.3713
063138,2010,1.9372,1.9281,6.4627,2.6138,1.3271
063169,2010,3.3194,3.7407,9.6486,3.185,3.7561
063172,2010,1.89,2.3992,8.312,3.9386,3.7526
063178,2010,2.6028,2.6434,0.7906,3.7955,0.655
063185,2010,2.2904,1.6303,6.1712,1.9686,4.8378
063186,2010,1.0266,4.4359,6.8685,1.6773,1.3623
063232,2010,3.1701,2.6979,2.088,4.2529,0.5908
063281,2010,2.1286,4.9421,3.5882,3.6707,4.1306
063288,2010,3.2468,1.8906,2.9802,2.3916,0.6155
063290,2010,2.6096,3.684,5.8309,7.0462,3.0157
063338,2010,5.4642,4.3041,3.6011,13.3562,1.6697
063405,2010,5.5639,7.2162,5.8543,4.8624,2.0561
063415,2010,7.3336,2.0853,1.9427,4.3215,1.1647
063417,2010,2.5624,1.9706,7.6147,3.2018,2.0644
063422,2010,1.7946,1.1149,6.9748,3.2836,1.3776
063424,2010,0.9867,0.8829,2.2214,2.9823,5.1622
063447,2010,1.348,2.1266,5.1868,2.9501,1.4406
063448,2010,4.4212,5.7249,3.6839,4.0626,2.7249
063454,2010,5.8403,5.0744,3.6858,2.1791,2.8636
063456,2010,2.8669,2.2472,2.7298,6.3499,2.0135
063468,2010,3.4392,2.0402,2.6207,6.4168,2.9992
063476,2010,0.1789,2.1392,1.3756,4.4565,0.3346
063477,2010,3.9045,4.8168,5.1357,2.943,4.3807
063479,2010,1.5478,1.7972,2.389,1.9132,1.1744
063490,2010,1.0373,1.9211,2.724,2.7854,1.2405
063495,2010,1.8192,3.271,3.7941,2.8508,2.0701
063501,2010,1.939,1.4688,3.5868,2.6756,1.2443
063520,2010,2.114,2.2478,5.0684,2.4045,3.2372
063527,2010,2.6223,2.8139,4.35,2.9452,2.3124
063531,2010,2.5305,4.1609,8.4971,1.6785,7.8581
063562,2010,2.5754,10.4829,2.183,3.6353,1.4587
063590,2010,2.7372,3.5572,1.8052,1.2667,0.9506
063605,2010,1.7514,1.3614,2.0415,1.4817,1.5205
063621,2010,1.3466,0.9185,6.0737,3.9579,1.0748
063639,2010,3.6609,2.3164,2.6206,2.0127,0.8404
063643,2010,2.2188,0.9029,4.9961,1.8232,1.9514
063645,2010,3.4861,4.5924,7.8146,2.6975,1.6636
063650,2010,2.1644,4.9142,3.7753,6.2213,2.1932
063651,2010,1.3042,0.8566,2.3537,1.0159,4.5456
063661,2010,2.1097,1.362,6.3313,2.0984,2.9736
063667,2010,2.3945,1.8661,2.8955,6.909,1.3625
063669,2010,2.2124,1.969,3.7696,1.9203,1.5503
063671,2010,2.1461,2.2888,3.1124,2.6261,3.4357
063673,2010,3.3549,0.7874,2.8821,2.7373,1.1655
063676,2010,3.1125,1.8556,0.9762,7.9915,1.1513
063700,2010,2.3075,6.6359,3.9685,3.868,0.7384
063707,2010,1.6837,0.745,1.9009,1.6221,3.0438
063724,2010,5.4344,3.3372,4.7018,10.2537,1.2797
063725,2010,4.3176,1.2221,1.7893,3.1223,1.2775
063739,2010,1.8732,0.8797,5.5868,4.4985,1.5274
063759,2010,3.8663,1.0723,2.1354,2.5423,0.6049
063763,2010,0.5434,0.9855,2.2892,1.7487,1.0604
063781,2010,3.5226,1.5698,2.6445,2.9517,1.1078
063789,2010,4.4299,6.051,5.7352,3.8843,1.6325
063821,2010,1.9948,2.7724,4.8974,5.2549,4.0134
063847,2010,1.3509,1.0583,2.0962,1.0218,2.5779
063863,2010,2.9039,1.4493,5.5709,7.1596,2.5069
063866,2010,3.9523,3.0201,2.8239,2.244,0.6199
063874,2010,1.1544,1.1581,2.8699,1.2575,1.096
063876,2010,1.8619,2.0159,1.9198,1.6303,2.5137
063892,2010,2.4343,1.5706,4.2838,1.6064,3.0742
063895,2010,3.1453,2.8972,3.7225,5.0376,4.183
063901,2010,3.5483,2.6846,4.2467,12.2172,2.8278
063907,2010,3.9482,1.6768,3.6549,8.9605,1.316
063914,2010,1.7635,1.7963,1.3632,1.173,1.805
063919,2010,0.9877,3.3688,4.088,1.6485,2.4688
063922,2010,4.2083,1.7122,3.7616,3.0715,4.2946
063927,2010,1.497,1.7825,3.543,2.3291,3.5719
063930,2010,1.7414,2.2262,6.267,6.0088,2.0714
063938,2010,2.1458,3.8844,9.6715,2.0836,4.3131
063951,2010,1.3039,4.3568,4.9697,8.8871,1.3178
063952,2010,1.2405,3.59,3.711,0.9752,4.7958
063959,2010,3.5885,2.7592,5.4052,4.0146,1.3752
063971,2010,1.1301,1.3567,2.7134,4.1915,0.9271
063986,2010,1.4695,4.5545,6.7832,3.1714,7.8542
063997,2010,3.6573,3.9546,4.2399,4.3928,1.5772
064004,2010,2.7603,2.0446,2.8493,3.4031,1.4471
064028,2010,1.6892,1.4479,9.7863,3.4956,1.0642
064030,2010,1.9463,1.3119,2.4876,1.7534,3.23
064045,2010,2.1785,1.8126,3.3078,4.3735,1.4941
064055,2010,2.2858,2.1705,4.0997,3.4437,1.9708
064061,2010,1.3151,2.8896,3.6268,5.1331,0.8231
064063,2010,1.7412,1.9617,1.411,0.7754,1.6771
064072,2010,1.3753,2.553,7.223,1.5692,1.5649
064088,2010,1.5592,2.6338,3.1878,0.7796,3.88
064102,2010,1.5729,1.2726,5.4301,1.5275,2.051
064103,2010,1.4045,1.4749,5.3244,1.1267,6.3859
064107,2010,1.6212,1.5089,2.5271,0.9911,4.1759
064110,2010,1.6658,0.6008,5.0605,1.1957,4.2251
064111,2010,3.2977,1.7518,2.9776,2.2007,2.7885
064156,2010,1.5859,3.6484,4.4201,4.8672,2.9253
064160,2010,1.3369,1.5271,0.8557,4.574,1.6981
064162,2010,1.8049,4.5316,3.1698,3.1238,2.1194
064165,2010,1.7876,2.3907,4.9156,3.4604,3.1666
064166,2010,2.1871,3.2316,4.0604,4.9933,2.0301
064175,2010,1.2439,0.7003,2.6276,1.6521,2.2831
064218,2010,1.0948,0.2733,1.8099,1.8969,0.9385
064223,2010,4.4548,0.8533,3.4652,3.1697,3.3371
064254,2010,1.1757,2.3211,2.9786,2.9629,4.7363
064282,2010,3.7243,2.0753,2.0383,2.3686,4.8175
064302,2010,3.1934,2.8648,5.3296,6.1261,2.2452
064304,2010,2.9551,1.5683,9.4191,1.8738,1.2757
064306,2010,1.9912,1.3405,2.4316,3.0774,1.3804
064325,2010,1.1359,3.2951,2.3838,2.9796,1.0221
064327,2010,4.2621,6.0406,2.6273,3.2081,1.9808
064334,2010,2.776,10.6275,3.9089,3.3021,3.0847
064341,2010,4.132,3.549,3.5998,1.9052,1.0019
064344,2010,1.15,2.0079,1.9891,1.2858,0.7599
064346,2010,2.4175,2.0814,2.4641,2.1637,0.815
064356,2010,0.994,2.2076,3.4432,0.8665,3.3932
064360,2010,2.5499,4.5806,12.6201,10.6,1.6801
064389,2010,2.0244,1.1718,3.4742,0.7974,1.0927
064410,2010,1.2415,0.7386,2.441,1.6922,1.0001
064423,2010,2.7165,5.2269,4.8636,3.6413,2.2628
064480,2010,1.6397,4.0583,9.9713,2.3959,4.3232
064536,2010,1.7181,2.5397,3.0501,2.3511,1.1687
064552,2010,1.9077,2.227,4.6222,2.4038,0.5705
064568,2010,1.5569,1.4889,1.2799,0.9792,2.1324
064590,2010,3.0074,1.365,1.9706,2.7585,1.0176
064630,2010,3.2081,1.9914,16.2363,4.4769,1.75
064637,2010,5.2777,6.1582,6.041,5.7398,3.5571
064645,2010,5.8378,7.9228,10.3488,5.0032,3.1888
064655,2010,2.0778,1.4652,4.6692,2.1106,1.2484
064661,2010,1.4825,4.0877,6.5427,2.797,2.5655
064663,2010,2.8528,6.0994,1.3453,9.396,3.3948
064690,2010,1.9501,0.7299,2.5357,1.1414,1.5559
064699,2010,3.4576,1.3439,2.4461,2.6784,0.9144
064741,2010,1.3174,1.1771,3.2277,0.9253,1.9512
064745,2010,2.8612,1.3437,5.6025,2.387,1.2238
064766,2010,5.3235,6.4666,4.7874,1.379,1.4229
064767,2010,1.3355,4.9157,6.1692,4.6748,4.2853
064768,2010,0.8957,1.3246,5.3577,2.0461,2.0713
064775,2010,1.1896,1.8664,1.3665,0.4221,0.3847
064794,2010,3.007,1.286,2.0287,1.5464,1.4031
064821,2010,1.6697,3.9392,4.5442,3.208,1.9302
064835,2010,4.598,1.7638,3.2122,1.5617,1.0954
064848,2010,1.4571,2.0786,1.3664,1.516,2.9801
064850,2010,2.4321,3.0647,3.558,3.7659,2.8031
064857,2010,3.8984,8.657,4.8237,2.0867,1.29
064879,2010,4.7005,2.6161,4.5637,2.844,2.514
064891,2010,2.6254,1.9583,6.9338,3.325,2.5951
064894,2010,2.362,0.961,1.5229,1.0925,2.6324
064901,2010,2.9286,2.2277,3.055,4.4359,0.8401
064910,2010,3.3653,1.0926,3.149,0.7865,1.736
064915,2010,1.645,1.0491,1.5172,5.3605,1.4832
064925,2010,5.1947,1.9238,4.604,4.3493,1.4404
064929,2010,4.812,6.567,6.6376,5.9447,1.7266
064997,2010,2.3322,1.3488,3.8089,3.5522,1.5896
065006,2010,1.4799,1.9346,2.0748,1.0726,1.9562
065009,2010,2.0879,1.3774,2.6415,1.0652,3.2739
065011,2010,6.8348,1.5599,2.9395,4.3852,1.9414
065018,2010,3.4885,1.7052,2.9085,2.0104,2.3785
065021,2010,1.8159,3.0197,7.0857,5.8007,4.8814
065026,2010,1.5154,3.9312,6.0685,3.3807,2.6499
065036,2010,2.527,4.13,10.9917,1.9544,5.8782
065042,2010,4.0073,2.984,5.1411,6.3125,1.2278
065074,2010,3.8527,2.1355,1.8816,1.2036,4.7459
065105,2010,1.8189,0.8865,4.3894,4.0318,1.4389
065106,2010,3.3911,1.5291,3.5817,3.0406,1.4939
065108,2010,3.2622,1.2843,3.898,4.3091,1.4253
065130,2010,2.3098,3.0691,2.5156,2.2519,0.758
065142,2010,0.8822,1.3964,2.5911,1.5276,4.4712
065148,2010,1.9955,1.9772,2.2639,1.9876,2.8848
065180,2010,3.2996,5.5223,7.5313,9.3717,2.0567
065189,2010,3.0731,6.7482,2.5465,6.8888,3.3122
065218,2010,4.1349,5.0523,3.0754,12.5543,2.2711
065220,2010,0.906,1.6752,1.429,1.0528,1.5289
065226,2010,0.928,1.6806,3.7873,2.0146,2.2459
065228,2010,2.3176,1.8204,1.156,2.3282,0.5446
065244,2010,0.6096,2.7413,3.0106,1.0821,3.4525
065248,2010,1.4835,1.7859,1.8139,0.6569,1.5243
065270,2010,1.7906,2.8348,5.3097,4.3083,2.8855
065286,2010,1.6566,1.6034,2.5691,1.708,6.0696
065290,2010,2.3269,0.9503,2.0475,2.1229,0.9152
065292,2010,1.4789,1.9632,3.9936,1.7106,0.3076
065324,2010,3.7096,2.4967,1.8029,2.6527,3.2151
065345,2010,3.6257,1.3221,1.5593,3.2476,0.9425
065350,2010,2.3778,1.1354,4.5749,1.2041,1.5932
065376,2010,3.1933,4.239,5.6594,3.627,0.9711
065380,2010,0.5507,1.7193,4.2874,2.7513,5.4041
065399,2010,1.9362,1.5163,1.9019,1.182,2.8646
065406,2010,1.6504,1.7548,6.978,0.6353,1.814
065413,2010,2.1738,5.1227,6.7618,1.8027,4.0392
065417,2010,0.9199,0.6427,5.2646,3.086,0.9889
065421,2010,1.4561,1.2642,3.0824,2.8783,2.2388
065450,2010,2.577,1.8785,3.0136,3.5547,4.1179
065459,2010,1.6207,1.8335,5.5304,1.7384,1.4084
065474,2010,1.5793,1.7421,4.9304,4.5897,1.1417
065483,2010,3.7446,2.2887,1.584,3.0369,0.9208
065491,2010,1.7628,5.2153,3.0209,4.3589,1.9163
065521,2010,2.4732,1.931,4.676,2.4067,1.3155
065526,2010,3.4061,2.6004,1.7892,4.5986,1.7596
065527,2010,1.479,2.5084,5.4415,1.5203,2.8978
065540,2010,5.2392,5.0264,4.8689,3.0409,2.1405
065552,2010,4.1607,1.9651,2.514,3.1266,2.7701
065554,2010,1.9521,2.4978,6.9063,3.3326,4.9991
065556,2010,4.4192,1.5709,4.2153,2.9503,0.8315
065569,2010,2.0505,1.3283,9.8203,5.6746,3.0475
065570,2010,2.4785,1.1951,4.2285,0.8895,1.6073
065576,2010,2.7223,1.0184,1.9646,1.1542,1.5972
065587,2010,2.6576,1.7012,7.1174,3.2615,4.049
065590,2010,1.3653,1.3001,3.0128,1.2371,2.3228
065605,2010,3.0624,1.6151,4.3206,5.3944,3.989
065607,2010,1.2434,1.4896,2.9542,0.9466,4.5861
065609,2010,1.7098,2.3828,3.7037,2.563,7.0808
065613,2010,1.7002,1.7099,3.0849,1.8918,1.7169
065614,2010,2.1134,1.1232,2.3495,1.0801,2.5339
065615,2010,2.2048,1.7472,3.7087,5.4981,1.0137
065630,2010,4.2558,1.2378,1.8619,3.3131,1.9683
065632,2010,2.6157,0.9445,0.8839,1.7317,0.6921
065640,2010,3.1855,2.181,2.1398,4.0033,0.9172
065643,2010,1.0952,1.4009,4.3673,0.4821,2.9181
065676,2010,1.1609,5.515,6.9361,2.5699,4.1289
065702,2010,2.3483,1.3296,5.9826,2.5033,2.8801
065706,2010,1.9491,2.2024,6.0151,5.8761,4.3164
065710,2010,1.7062,1.9796,2.792,1.4427,1.3881
065718,2010,1.6153,0.6443,2.1982,1.6483,2.0017
065732,2010,3.2042,3.2939,4.6611,4.3343,1.1447
065739,2010,0.3289,1.0844,2.7944,0.6971,1.9904
065765,2010,2.708,1.5566,1.9737,1.8511,1.9694
065771,2010,1.4239,0.9633,3.8571,3.6424,1.3482
065772,2010,1.4674,2.0734,2.6827,2.4814,1.1287
065831,2010,1.1987,0.8819,2.1355,2.3936,1.4317
065850,2010,3.46,4.422,5.8984,6.659,2.9886
065886,2010,2.4556,4.8534,4.5318,6.6506,0.7635
065899,2010,3.2604,3.2074,11.1646,1.7429,2.3312
065911,2010,3.0376,4.5243,4.0559,6.5755,0.5918
065930,2010,5.159,7.2179,5.7147,4.6093,1.6781
065937,2010,2.5942,4.0484,2.8269,1.7335,2.843
065944,2010,2.8444,5.076,2.6385,3.8259,0.8387
065986,2010,3.052,3.974,13.048,1.5736,5.3733
065996,2010,5.0128,3.5136,5.5496,4.126,2.8642
066016,2010,1.1706,1.0342,3.586,1.0628,1.3332
066023,2010,2.5346,3.8342,4.0491,5.2689,2.8714
066029,2010,2.1792,2.1571,2.1029,0.7108,2.1222
066032,2010,0.8729,1.0523,3.3246,1.1902,2.7093
066050,2010,2.0003,1.1483,2.4162,1.464,2.0498
066061,2010,1.8979,1.3295,2.6745,2.6524,1.1041
066065,2010,2.2829,0.9836,2.2193,1.1176,1.6057
066085,2010,4.022,1.1664,1.2489,2.5872,1.019
066198,2010,1.9217,4.6903,2.9778,3.2161,1.052
066235,2010,0.9336,0.5821,0.6072,1.0841,0.9154
066268,2010,1.7816,3.2552,5.944,5.0213,2.5486
066281,2010,2.9067,0.5851,1.7534,2.4006,0.8139
066285,2010,1.5794,1.8298,1.6436,2.5248,0.7366
066290,2010,1.9537,2.4674,4.7434,3.2138,1.7325
066300,2010,1.6613,1.9363,1.9322,2.0597,3.8146
066318,2010,2.257,1.5076,5.6266,4.1622,5.9232
066319,2010,2.1873,2.0626,2.3502,0.786,2.7977
066354,2010,3.3511,2.0717,2.4497,3.7294,0.7136
066360,2010,3.2729,1.1588,1.6035,8.3955,0.4497
066366,2010,0.1844,1.867,1.0414,0.1013,0.7445
066367,2010,1.7821,0,8.9038,1.053,1.7887
066368,2010,1.3126,1.9062,2.2493,2.886,1.5422
066374,2010,3.0812,6.7015,3.8015,1.9478,0.8707
066379,2010,4.3038,2.5928,5.4842,9.1561,0.9383
066393,2010,0.7687,1.0656,4.1916,1.2419,1.6186
066438,2010,3.0992,3.0549,3.6467,9.1692,3.0179
066446,2010,1.0198,1.12,1.7134,1.2011,0.735
066544,2010,1.9748,1.3013,4.4791,2.6018,2.6403
066586,2010,1.1065,2.0094,3.3943,1.9506,3.5109
066588,2010,2.6388,2.7806,3.5571,1.7457,3.8645
066599,2010,3.9607,1.7019,3.645,5.755,1.2423
066610,2010,3.0899,0,1.5238,9.2069,0
066630,2010,3.0772,5.8575,6.0655,4.6671,2.3016
066654,2010,1.4979,0.8076,0.8887,1.7875,0.36
066681,2010,2.8359,0.4693,1.5652,2.0186,1.5075
066683,2010,2.1581,6.8116,4.1615,2.7146,2.4221
066686,2010,3.0162,3.1574,2.8703,4.4754,4.5862
066708,2010,1.3507,2.0256,5.1643,1.1494,2.193
066728,2010,1.8485,2.2353,4.3728,2.5956,1.3174
066729,2010,3.8437,3.5448,1.286,1.174,2.3073
066731,2010,4.7247,1.85,3.9275,3.3726,0.86
066798,2010,3.0473,1.5375,3.236,1.2477,3.4927
077007,2010,3.1928,3.2721,6.0296,3.4864,2.157
090009,2010,0.7415,3.4926,6.47,2.7626,5.278
100080,2010,1.8664,1.834,2.7026,1.622,1.3242
100103,2010,4.4479,4.0218,3.1517,3.3068,2.7149
100135,2010,5.0288,1.4901,4.233,1.3145,3.4246
100165,2010,3.8605,4.3354,3.5673,6.787,2.8937
100338,2010,4.4724,2.3243,7.7555,3.2734,1.3624
100401,2010,1.6903,3.3627,7.264,2.1254,7.3127
100418,2010,3.0823,4.524,2.0723,2.2952,1.1333
100465,2010,3.4393,3.564,2.5044,3.7517,3.2119
100477,2010,1.4274,0.6411,1.7387,1.5586,1.2439
100572,2010,4.6298,2.7825,9.514,5.8615,0.7854
100581,2010,6.3167,3.4561,6.0615,5.5851,2.0768
100609,2010,2.1641,2.2944,1.2136,0.9879,2.2649
100644,2010,3.4662,0.8726,3.9711,2.5462,1.14
100737,2010,3.6015,3.5535,2.085,1.9979,1.8251
100760,2010,3.1612,1.6037,6.7128,2.1667,1.761
100781,2010,2.5243,0.9826,3.3878,1.0929,1.361
100862,2010,1.5846,0.9428,1.7721,3.1598,0.7636
100953,2010,3.6227,2.2324,2.3019,1.8016,1.5432
100956,2010,2.5349,2.6775,3.1167,0.824,1.0763
101020,2010,4.3301,1.8698,3.1417,1.9048,1.4949
101202,2010,2.4341,2.7529,4.1306,2.1341,3.6351
101204,2010,3.2571,2.8162,2.7961,1.6826,1.6215
101264,2010,3.4824,2.041,3.5987,1.8896,1.6021
101292,2010,4.5734,3.9519,5.0711,2.8452,1.8197
101310,2010,2.6637,1.862,3.431,2.151,0.845
101317,2010,2.5931,1.9905,5.8743,3.6234,2.1633
101352,2010,3.5327,1.6656,7.5171,2.0435,4.1426
101361,2010,1.9122,2.4026,4.2671,1.8218,1.2355
101475,2010,2.685,3.3076,2.7633,1.7715,3.9377
101718,2010,2.1814,0.9653,2.1941,0.887,2.6233
101973,2010,1.7321,0.7672,1.6857,1.3957,0.8128
102089,2010,4.3736,0.7624,2.7439,3.6309,2.2077
102341,2010,3.0836,2.5035,3.1762,3.2485,1.7756
102345,2010,3.1407,1.3128,2.4155,1.0306,3.0379
102422,2010,3.7077,0.552,1.676,1.0244,1.4687
102523,2010,3.7353,1.6223,3.6673,2.567,1.4102
102696,2010,1.4954,1.4477,5.7796,1.3863,1.9204
102704,2010,6.7438,2.2714,2.7464,2.933,1.1781
102983,2010,1.7519,1.214,2.0102,1.6887,3.5573
103124,2010,2.7611,1.2109,5.1005,0.8345,1.4547
103342,2010,2.8805,3.4749,4.2863,1.6501,2.1688
103487,2010,2.4423,2.8232,10.4473,3.7896,4.436
104467,2010,3.7267,3.1256,4.971,4.7253,2.3704
104598,2010,1.8184,2.5535,0.7316,0.8218,2.0863
104831,2010,4.2861,3.3513,4.281,1.8036,2.7003
104833,2010,4.2023,1.9746,4.0163,2.8467,1.1592
104904,2010,3.3286,11.967,3.0387,1.7917,1.4018
105089,2010,2.6647,1.5965,1.3422,0.7716,1.1085
105251,2010,1.3884,1.1756,5.5452,2.0495,1.5487
105365,2010,2.1486,2.7596,3.4889,1.4913,3.8254
105483,2010,3.6896,6.5205,4.9004,3.4044,5.5737
105595,2010,3.4836,2.2512,5.1159,1.0771,4.4761
105632,2010,1.4659,1.8983,0.788,0.976,1.1187
105857,2010,2.422,2.5809,3.5875,1.388,1.4813
105861,2010,2.6854,1.2263,3.1499,0.9326,1.2227
105936,2010,2.3917,0.8963,5.2637,2.9939,2.3485
106094,2010,2.0116,2.0894,2.7765,3.9839,1.7482
106112,2010,5.671,3.2247,4.7513,1.5555,0.9639
106261,2010,7.7369,4.0167,2.936,4.187,1.0538
106464,2010,3.7023,1.5284,2.8554,2.1566,1.3601
106519,2010,2.4388,2.9008,1.3956,0.5039,1.5712
106709,2010,2.604,1.409,3.4755,2.6884,1.4605
106815,2010,4.6002,4.8997,2.8078,3.8831,2.5126
106915,2010,4.5752,3.5304,2.5133,2.9862,3.4479
107107,2010,4.2252,2.5405,4.9649,2.4274,3.9828
107245,2010,1.4093,0.9124,0.5471,1.4772,1.7379
107384,2010,2.8842,5.2534,3.1285,2.629,4.7106
107755,2010,2.4673,1.8266,2.217,1.5073,2.1297
107917,2010,14.7764,2.3745,1.4114,1.43,1.5251
108071,2010,3.3576,2.0434,2.9045,1.8541,1.6233
108188,2010,1.2514,4.4502,3.6102,5.3683,4.4622
108297,2010,2.4781,1.9002,2.8999,3.3978,2.1409
108326,2010,2.1225,2.0189,1.3936,2.2127,1.0627
108449,2010,2.1532,1.3093,2.0503,3.8541,1.268
108645,2010,2.646,1.8492,3.563,1.3881,1.3761
108693,2010,1.6822,6.8672,5.7044,6.9116,1.0783
108740,2010,3.8685,1.9934,3.6468,5.4044,2.4919
108831,2010,3.35,3.8613,4.3657,1.8429,7.0981
109079,2010,0.9266,1.5724,3.1875,2.6147,1.1684
109179,2010,2.2968,2.5625,5.6745,0.8683,1.8232
109186,2010,3.4093,6.8313,11.9674,10.8819,4.8742
109580,2010,3.0073,2.6578,3.2082,8.408,0.7671
109826,2010,1.6499,2.2708,9.0705,3.3794,4.6197
109919,2010,2.7498,1.8914,1.1031,7.1441,1.1328
109926,2010,1.1483,0.6807,2.1016,3.1348,1.1456
110039,2010,1.0502,1.5965,1.7491,0.9222,2.4272
110065,2010,2.6371,2.2221,3.8025,5.1819,2.6383
110179,2010,3.4706,2.3225,4.2984,4.1534,1.4078
110529,2010,2.1815,4.9771,4.5996,2.8179,4.7653
110533,2010,1.2065,1.9453,1.2928,1.9243,2.232
110566,2010,2.0705,2.157,3.6169,2.9959,2.2679
110620,2010,2.9496,9.8686,3.9387,3.3277,1.5276
110685,2010,2.9443,3.0306,3.4682,3.2659,3.7245
110728,2010,2.5639,3.5985,2.6593,5.2152,1.8393
110732,2010,2.0214,0.6816,1.5888,1.28,0.7608
110760,2010,1.5654,2.6411,2.3936,1.7128,1.8048
111000,2010,1.2495,3.4539,5.4422,4.8633,1.0696
111064,2010,1.18,1.4438,3.2498,7.8002,2.5699
111103,2010,1.5591,0.4713,2.9982,1.492,3.1538
111169,2010,4.9659,3.687,6.9947,4.5244,1.8795
111486,2010,0.9607,0.7553,2.6805,0.7119,2.1738
111491,2010,1.7264,1.2299,5.0129,3.1842,0.543
111629,2010,3.1757,7.5461,5.3878,5.4408,2.851
111631,2010,2.3323,2.2548,7.2079,2.7151,1.8618
111662,2010,2.2386,1.6735,8.1178,3.9346,1.3831
111721,2010,3.6193,1.4088,3.5344,6.8588,2.2753
111779,2010,1.1458,1.2953,1.4324,3.9072,0.6885
111864,2010,1.4101,2.4017,6.9048,4.6438,3.3278
111880,2010,1.2049,2.6146,9.4413,2.4054,3.2366
111941,2010,1.3904,1.9754,1.7315,0.9437,2.1676
111961,2010,1.9093,1.5104,1.9689,1.6254,1.3077
111965,2010,3.6096,10.3905,3.6831,2.8847,1.8027
111976,2010,1.7089,1.3019,2.4263,5.734,1.8804
112030,2010,4.9516,2.3349,3.9015,5.1339,0.6265
112034,2010,1.9364,2.787,3.9358,3.2859,3.348
112040,2010,1.4326,0.7895,1.9117,0.9193,2.0933
112095,2010,1.2755,4.2718,7.4533,2.1755,3.9762
112111,2010,1.5095,2.4918,5.98,5.9793,2.9279
112116,2010,4.8942,3.0713,2.9515,2.6208,1.937
112158,2010,1.6967,0.8373,4.3678,1.1528,3.3695
112168,2010,1.7182,0.5257,2.53,1.3857,2.1638
112366,2010,4.2955,2.3723,5.1092,4.1531,1.3925
112408,2010,3.8464,7.1922,1.0594,5.0706,0.9559
112413,2010,0.5536,0.5275,7.3159,4.4837,2.503
112473,2010,3.2879,1.5429,4.7672,4.8283,0.6776
112549,2010,1.0378,1.474,1.3443,0.5651,1.4975
112624,2010,2.7192,3.2461,7.1898,3.9606,5.82
112754,2010,2.1267,2.827,2.038,5.3806,0.9633
112774,2010,1.2012,3.6589,5.7809,2.2084,2.7861
112819,2010,3.6252,6.9556,8.866,4.5324,4.0964
112876,2010,1.9872,1.8384,1.9159,1.1781,3.891
113140,2010,1.1547,1.2169,1.9178,0.7274,3.7417
113269,2010,1.5845,6.1001,6.8927,6.5502,4.4664
113270,2010,1.6711,4.6624,5.6187,5.343,4.8748
113362,2010,2.215,2.9579,6.3346,4.3546,2.2481
113371,2010,3.0342,4.2451,10.1801,9.6613,2.089
113419,2010,1.8816,2.1387,5.1389,2.1442,1.737
113490,2010,2.7608,1.5508,3.5515,1.8673,3.2934
113491,2010,1.4634,1.6009,4.3067,1.7259,4.0251
113530,2010,2.6333,2.7274,4.4455,3.2193,2.6306
114370,2010,1.5307,2.0362,4.5864,2.8186,1.8976
114421,2010,1.7179,2.2012,2.1571,1.7323,2.6058
114484,2010,1.1276,0.9759,3.4997,0.8503,1.7755
114524,2010,2.1874,3.4309,8.8914,4.1314,1.751
114608,2010,1.5956,1.2363,6.241,6.7287,1.7987
114698,2010,1.5279,2.0119,4.3662,2.6901,6.3212
114927,2010,3.0622,4.5275,3.6122,0.9205,3.5371
115404,2010,2.3945,6.9817,6.825,7.0054,2.4841
115757,2010,1.8563,2.4069,3.0704,1.7384,2.8877
115876,2010,1.8743,1.4914,1.6909,2.8191,1.1148
116029,2010,2.3303,1.276,3.3382,1.3089,2.001
116064,2010,2.5708,1.2026,2.5391,1.4003,2.1052
116104,2010,4.089,1.0604,11.411,7.9927,2.434
116166,2010,5.3595,3.6781,9.8308,3.6908,6.2082
116503,2010,1.7222,1.5927,3.9262,2.1119,0.6749
116504,2010,0.8357,0.9155,5.4162,1.0532,0.8411
116526,2010,0.236,0.7798,2.2201,1.7301,1.7746
116772,2010,1.976,5.6564,5.5821,0.6253,2.3816
116787,2010,1.8655,4.3925,6.5941,2.895,3.2005
116791,2010,2.421,1.2033,1.5475,2.0984,0.4777
116895,2010,8.8812,3.7092,3.8204,4.3672,3.9476
117035,2010,2.1491,2.363,1.6869,1.1518,1.0003
117036,2010,4.5187,3.5123,3.2368,4.5058,0.7185
117115,2010,3.0726,4.4229,3.8953,2.7994,2.4708
117142,2010,2.385,3.7161,5.5207,6.1167,1.9675
117161,2010,1.5868,0.7417,1.2235,2.6056,1.3428
117260,2010,1.0358,1.1376,1.1738,1.673,0.4222
117768,2010,2.1394,1.7068,12.2571,2.6904,2.3719
117861,2010,1.241,1.9026,2.8174,1.3259,2.8287
117862,2010,2.582,1.5771,4.563,1.3462,2.0322
117902,2010,4.7502,1.9058,4.0303,2.7749,1.4994
117903,2010,3.1818,2.2442,3.2424,8.8899,1.1786
118042,2010,1.6605,1.8784,1.5782,1.2484,0.6891
118081,2010,1.0879,5.0679,8.0114,3.2442,2.3234
